Br,Bt,Bn,B,ddoy,Np,Vth,Vr,Vt,Vn,QF,Vsw,Beta_p,date
-20.079556,8.998228,-2.232657,22.11654,260.01701388888887,17.025602,49.384544,362.58298,-39.85714,6.41313,0.0,364.8691,0.17842588,2023-09-17 00:24:30
-21.319672,6.6327085,-1.2752761,22.36398,260.01770833333336,15.9109955,44.620213,357.53882,-57.19976,29.782784,0.0,363.36194,0.13312818,2023-09-17 00:25:30
-18.500917,6.529564,-11.233637,22.607824,260.0184027777778,16.822245,46.451275,377.28528,-60.338356,-39.355263,1.0,384.1669,0.14926888,2023-09-17 00:26:30
-18.061283,5.8863463,-12.352264,22.659159,260.01909722222223,16.385736,45.586895,384.15155,-64.85634,-46.12466,0.4832676029238493,392.5727,0.13940105,2023-09-17 00:27:30
-21.491104,2.5678568,-6.5030417,22.5998,260.01979166666666,19.23353,46.61407,356.32184,-87.740265,-15.230602,0.0,368.4567,0.17198536,2023-09-17 00:28:30
-22.825586,4.120597,-1.5151881,23.243977,260.0204861111111,20.798828,49.395515,357.92554,-70.20542,10.38674,0.0,365.17694,0.19742435,2023-09-17 00:29:30
-22.443375,5.9324145,-2.6550336,23.365526,260.02118055555553,20.15474,49.976627,365.90872,-39.049522,25.196493,0.0,368.9253,0.19380614,2023-09-17 00:30:30
-21.771059,8.74727,-2.0688546,23.553638,260.021875,18.620642,48.979942,364.2378,-48.373253,18.9038,0.0,368.06894,0.16924772,2023-09-17 00:31:30
-22.350294,4.5320387,2.15629,22.906868,260.02256944444446,23.101452,47.22387,361.74658,-66.604454,64.21822,0.0,373.5627,0.20636624,2023-09-17 00:32:30
-22.513594,2.1536558,-4.5960464,23.078644,260.0232638888889,22.553255,48.27272,367.18805,-78.21421,1.2939352,0.0,375.69098,0.20739575,2023-09-17 00:33:30
-20.198698,0.9772268,-10.11969,22.61306,260.0239583333333,22.984829,54.52653,372.57706,-97.1621,-35.6321,0.0,386.78577,0.28089625,2023-09-17 00:34:30
-19.94818,6.7631307,-10.170057,23.390165,260.02465277777776,20.721039,53.683697,376.84134,-48.70224,-26.842934,0.0,381.1927,0.22942322,2023-09-17 00:35:30
-17.877869,9.289857,-12.654703,23.79204,260.0253472222222,21.671503,55.58,385.4704,-34.94652,-21.43975,0.0,387.86606,0.24858242,2023-09-17 00:36:30
-16.716162,11.336237,-13.400362,24.238605,260.0260416666667,18.743433,54.45346,387.81,-40.711334,-27.6682,0.0,390.93436,0.19883482,2023-09-17 00:37:30
-15.115388,3.9793987,-17.941977,23.795485,260.0267361111111,20.585882,51.223583,391.03354,-68.04159,-43.9392,0.0,399.35468,0.20050621,2023-09-17 00:38:30
-14.7733555,-0.39836544,-18.615953,23.76898,260.02743055555555,21.533459,54.292664,388.87347,-77.46796,-45.42857,0.0,399.13803,0.23614708,2023-09-17 00:39:30
-15.440855,5.1741447,-11.853073,20.141676,260.028125,23.517359,54.15904,393.1943,-75.598274,16.572714,0.0,406.20618,0.35739368,2023-09-17 00:40:30
-9.350272,20.133131,-9.630896,24.197617,260.0288194444444,21.223528,52.513176,415.94073,-0.78406847,17.94935,0.0,416.55228,0.21009542,2023-09-17 00:41:30
-11.301999,18.570751,-12.488768,25.071444,260.0295138888889,23.025215,53.42651,408.36655,2.531216,30.025755,0.0,409.48865,0.21976891,2023-09-17 00:42:30
-12.619051,18.003242,-12.401166,25.241753,260.03020833333335,25.606306,60.22765,415.54126,-5.4029055,23.42798,0.0,416.25687,0.30641317,2023-09-17 00:43:30
-11.738547,13.348285,-16.326752,24.135721,260.0309027777778,23.209284,54.640327,413.90527,-16.73055,11.313984,0.0,414.39783,0.25002038,2023-09-17 00:44:30
-9.488144,5.204914,-20.792011,23.43979,260.0315972222222,29.020977,74.60193,414.1948,-65.77526,-68.655876,0.1404509783424568,425.19766,0.6178916,2023-09-17 00:45:30
-6.0753417,7.496215,-20.771,22.902782,260.03229166666665,25.360033,68.59284,429.99384,-84.60016,-104.0282,0.0,451.18805,0.47812182,2023-09-17 00:46:30
-8.735911,8.363344,-19.960112,23.338118,260.0329861111111,22.75798,57.58167,397.11493,-55.27214,-50.21225,0.0,404.09,0.29119116,2023-09-17 00:47:30
-13.121846,2.6782794,-17.70439,22.199131,260.0336805555556,26.071907,60.14952,394.36462,-87.99175,-51.183777,0.0,407.45004,0.40232113,2023-09-17 00:48:30
-12.211842,0.3286636,-16.882452,20.838768,260.034375,26.949604,67.80106,409.93405,-85.716774,-52.936558,0.0,422.90323,0.5996378,2023-09-17 00:49:30
-6.2178,6.7709465,-21.514313,23.395992,260.03506944444445,23.57345,62.46941,422.9067,-63.54655,-60.571484,0.0,431.92917,0.35325038,2023-09-17 00:50:30
-8.1670885,0.31186458,-21.355513,22.866056,260.0357638888889,23.576836,62.91536,420.9663,-90.79468,-56.175594,0.0,434.2969,0.37516642,2023-09-17 00:51:30
-6.7400975,4.830141,-6.2956414,10.411258,260.0364583333333,22.46948,56.490982,419.97174,-91.035286,-21.450493,0.0,433.58676,1.3904407,2023-09-17 00:52:30
-16.04818,11.883081,9.00869,21.906807,260.0371527777778,19.424543,54.455284,380.87347,-51.633377,56.0639,0.0,389.535,0.25227857,2023-09-17 00:53:30
-18.315699,9.071195,7.1423235,21.650963,260.03784722222224,22.147867,56.64319,352.07108,-51.115177,29.449005,0.0,357.85254,0.31862548,2023-09-17 00:54:30
-13.269486,9.932723,11.592224,20.226664,260.0385416666667,22.399393,64.12338,377.62567,-35.359665,54.19696,0.0,383.33752,0.47318205,2023-09-17 00:55:30
-1.3220444,12.927675,17.989895,22.192541,260.0392361111111,20.753313,59.57848,421.71463,-53.23824,98.276306,0.0,436.3633,0.3143836,2023-09-17 00:56:30
-0.559569,13.519647,17.572517,22.178534,260.03993055555554,24.968699,69.113144,444.59094,-62.688694,104.46949,0.0,460.98767,0.50963485,2023-09-17 00:57:30
0.38037756,13.528445,17.962292,22.490164,260.040625,22.359896,63.489475,440.46667,-43.227566,100.07177,0.0,453.8529,0.37453783,2023-09-17 00:58:30
-2.0393245,16.047016,15.0616255,22.102446,260.04131944444447,21.777637,62.14295,423.95343,-28.577328,87.39061,0.0,433.8848,0.36184406,2023-09-17 00:59:30
-4.3714576,18.271679,13.733572,23.27176,260.0420138888889,21.225817,64.70884,428.25964,-16.009823,76.34842,0.0,435.6598,0.34493777,2023-09-17 01:00:30
0.2534359,16.243958,14.935812,22.068277,260.04270833333334,19.654957,59.83943,428.96536,-20.101269,93.90817,0.0,439.74637,0.3037511,2023-09-17 01:01:30
-3.1560383,16.81233,12.445766,21.154484,260.04340277777777,22.863302,68.042175,441.6813,-41.345276,72.0515,0.0,449.54425,0.49716216,2023-09-17 01:02:30
5.129191,16.99994,8.698899,19.77315,260.0440972222222,16.393566,53.945854,471.67773,-36.51136,59.77221,1.0,476.90475,0.25647527,2023-09-17 01:03:30
1.8667793,0.38615498,22.18133,22.263094,260.04479166666664,21.305466,58.69627,440.35062,-94.71568,117.13078,0.0,465.82678,0.31127813,2023-09-17 01:04:30
1.7043716,8.549894,21.338673,23.050913,260.04548611111113,22.8344,70.82603,457.90457,-35.03826,98.5942,0.0,469.8527,0.4531132,2023-09-17 01:05:30
0.9427191,9.6536255,21.420305,23.514051,260.04618055555557,22.983255,65.69246,441.9418,-77.8309,117.505,0.0,463.90903,0.37704685,2023-09-17 01:06:30
-0.9746764,11.898678,20.570786,23.78415,260.046875,21.566257,62.914005,441.62082,-61.749245,108.029854,0.0,459.09317,0.31717712,2023-09-17 01:07:30
-2.050039,18.12973,15.378644,23.861946,260.04756944444443,22.041075,66.21159,435.65237,-14.426714,73.63093,0.0,442.45218,0.35669476,2023-09-17 01:08:30
-0.7743401,19.938105,11.267679,22.914803,260.04826388888887,21.345358,71.25694,452.28793,-11.282714,52.43697,0.3612566249825786,455.46335,0.4338436,2023-09-17 01:09:30
2.3411453,19.925838,13.038798,23.927605,260.04895833333336,23.645985,71.50459,447.545,-6.995099,67.04392,0.0,452.72012,0.4438481,2023-09-17 01:10:30
5.854466,17.09174,15.154835,23.581165,260.0496527777778,20.379896,66.76404,468.90802,-27.745098,64.57696,0.0,474.16287,0.34337148,2023-09-17 01:11:30
-6.172493,6.6022387,-17.870369,20.025967,260.05034722222223,20.880226,56.908348,415.08124,-74.31429,-79.34165,0.0,429.12537,0.35441145,2023-09-17 01:12:30
-7.921161,1.7973359,-20.334963,21.897167,260.05104166666666,24.06316,62.176487,414.98206,-38.79913,6.622498,0.0,416.9001,0.40779024,2023-09-17 01:13:30
-2.7368531,10.814859,-8.151793,13.816774,260.0517361111111,27.440897,65.81111,442.92227,-18.36357,41.044544,0.0,447.97058,1.308552,2023-09-17 01:14:30
-3.1668978,19.44744,10.333836,22.24905,260.05243055555553,28.039268,60.635166,439.8467,-8.629932,109.546295,0.0,453.47406,0.43772417,2023-09-17 01:15:30
-2.65714,20.962488,3.2624848,21.380602,260.053125,26.266802,63.203094,435.25015,8.384186,76.36531,0.0,442.26443,0.4824493,2023-09-17 01:16:30
-3.163193,20.771988,5.495566,21.718254,260.05381944444446,26.132479,60.252514,439.19424,19.651167,109.29381,1.0,453.0444,0.422755,2023-09-17 01:17:30
-0.5436182,20.933386,3.6638918,21.258558,260.0545138888889,28.281378,72.833725,453.7702,8.855943,81.28726,1.0,461.14706,0.69775933,2023-09-17 01:18:30
4.324265,18.253807,5.219537,19.471628,260.0552083333333,26.800539,64.02857,466.20895,24.53713,119.09708,1.0,481.81308,0.6091079,2023-09-17 01:19:30
3.6355171,20.377602,0.049896903,20.699423,260.05590277777776,26.346056,68.289696,463.37854,23.296545,64.04801,1.0,468.4072,0.60272205,2023-09-17 01:20:30
1.8496246,20.496016,-4.929513,21.16147,260.0565972222222,26.92274,70.990105,463.97675,12.408539,39.713676,1.0,465.86868,0.6368407,2023-09-17 01:21:30
6.588785,19.842665,-1.9257368,20.996473,260.0572916666667,32.392487,70.29537,474.1298,42.126892,117.857925,1.0,490.75412,0.763155,2023-09-17 01:22:30
9.360198,10.837185,-4.023793,14.874434,260.0579861111111,19.487486,50.30614,474.58817,2.457726,60.525997,1.0,478.62125,0.46851605,2023-09-17 01:23:30
-7.164138,15.873746,12.787602,21.606098,260.05868055555555,32.335056,77.049065,436.19974,-7.500232,131.4947,0.0,455.99738,0.86429745,2023-09-17 01:24:30
0.84272015,12.365519,17.890581,21.7644,260.059375,20.60573,53.48303,445.6223,-1.1434438,136.74474,0.9709380713193811,466.22763,0.2615376,2023-09-17 01:25:30
-6.640498,13.387594,-5.6038384,15.960166,260.0600694444444,21.697323,69.32072,416.84912,-13.732879,6.1376324,0.0,417.8873,0.86033,2023-09-17 01:26:30
-7.0884786,18.12751,-8.797566,21.360016,260.0607638888889,19.787106,64.38122,424.61017,-23.478945,-28.736744,0.0,426.35913,0.37783754,2023-09-17 01:27:30
1.0350008,13.30535,-16.36479,21.11658,260.06145833333335,22.964727,71.16509,450.44385,-51.38303,-65.434975,0.5917755854380433,458.34644,0.5482212,2023-09-17 01:28:30
3.1324072,13.646024,-15.634363,20.987122,260.0621527777778,20.13485,62.92163,454.99573,-50.115093,-72.64685,0.0,463.66708,0.3804085,2023-09-17 01:29:30
-2.531686,11.917676,-8.667531,14.952141,260.0628472222222,19.35225,59.11248,437.11478,-50.148098,-68.8357,0.0,445.90314,0.6357564,2023-09-17 01:30:30
-6.2953753,12.096368,15.582652,20.706831,260.06354166666665,19.256605,56.894257,422.41245,-46.88611,98.29297,0.0,436.37616,0.30556032,2023-09-17 01:31:30
-6.761626,12.552014,8.976764,16.847994,260.0642361111111,17.366655,48.857918,424.66144,-52.191277,115.28901,0.0,443.1277,0.306971,2023-09-17 01:32:30
-10.539649,4.932831,-16.351973,20.069979,260.0649305555556,15.906738,44.101437,404.08893,-63.386795,-54.119324,0.0,412.71295,0.16143602,2023-09-17 01:33:30
-14.269088,6.801489,-13.183417,20.583237,260.065625,18.157398,45.398563,391.44553,-64.85369,-51.460644,0.0,400.24246,0.1856599,2023-09-17 01:34:30
-8.821314,14.329178,-8.72034,18.952183,260.06631944444445,17.269552,46.57235,431.06174,-37.73227,-13.789709,0.0,436.57596,0.21919292,2023-09-17 01:35:30
-7.5722294,8.79367,-14.722893,18.746489,260.0670138888889,17.400845,47.81854,416.80524,-52.617504,-28.381802,0.0,425.522,0.23797461,2023-09-17 01:36:30
-5.2160573,7.7292547,-18.147991,20.403387,260.0677083333333,22.16485,62.614563,428.9708,-48.140797,-39.350845,0.0,433.46387,0.4387515,2023-09-17 01:37:30
-3.7773018,7.2949824,-18.17194,19.942522,260.0684027777778,16.28645,46.122776,430.0304,-57.095768,-58.08486,0.0,437.68866,0.1831069,2023-09-17 01:38:30
-5.2123485,5.5782466,-16.418503,18.1067,260.06909722222224,20.817327,56.790436,426.1061,-34.0183,-12.711161,0.0,427.6789,0.4304318,2023-09-17 01:39:30
-12.482194,8.768995,-9.636523,18.043365,260.0697916666667,18.03782,46.339016,380.93835,-36.253387,1.008533,0.0,383.55554,0.25006345,2023-09-17 01:40:30
-15.444879,11.499718,-2.6912546,19.44301,260.0704861111111,21.70092,58.906162,381.60898,-16.784649,49.170685,0.0,385.34485,0.4186781,2023-09-17 01:41:30
-17.064764,11.100582,0.76286536,20.37182,260.07118055555554,20.734404,58.169186,371.37067,-50.99779,22.457672,0.0,375.6254,0.35532477,2023-09-17 01:42:30
-16.220076,12.069579,1.4202565,20.267775,260.071875,16.738487,48.475334,392.16608,-37.53251,-2.354248,0.0,394.21588,0.20125814,2023-09-17 01:43:30
-15.786532,12.140594,2.405332,20.059767,260.07256944444447,15.823433,47.06738,392.0664,-34.615234,27.04265,0.0,394.715,0.18310349,2023-09-17 01:44:30
-15.159072,13.762921,0.3984601,20.478628,260.0732638888889,15.11418,42.852806,394.8872,-27.89555,30.164644,0.0,397.0548,0.139107,2023-09-17 01:45:30
-11.45684,7.876304,-13.184147,19.1603,260.07395833333334,15.995734,44.29922,395.14276,-25.242907,0.1925878,0.0,395.98627,0.17972127,2023-09-17 01:46:30
-7.4674735,11.87633,-13.311947,19.339554,260.07465277777777,12.728036,38.62542,414.06412,-60.89769,-53.576576,0.1777054673360781,422.1219,0.10671426,2023-09-17 01:47:30
2.0261586,-1.5206081,-17.178774,17.364557,260.0753472222222,22.272055,55.655373,449.70337,-98.47539,-48.71582,1.0,465.1951,0.48089993,2023-09-17 01:48:30
6.632614,-0.8161105,-19.401958,20.520565,260.07604166666664,17.039701,42.856354,444.8113,-87.10627,-50.13072,1.0,456.59528,0.15621452,2023-09-17 01:49:30
5.196548,9.801102,-18.222847,21.33396,260.07673611111113,21.446844,52.91817,453.26627,-51.55934,-38.59394,1.0,458.2022,0.2773561,2023-09-17 01:50:30
10.975089,14.607606,-13.427244,22.674337,260.07743055555557,18.00612,49.888012,463.4535,-18.67457,-5.2998347,1.0,463.87512,0.18321078,2023-09-17 01:51:30
8.548519,16.808811,-12.004014,22.354187,260.078125,17.850779,48.52018,461.77997,-21.983456,-4.9984784,1.0,462.37112,0.1767632,2023-09-17 01:52:30
-1.66103,14.107986,-12.855,19.158426,260.07881944444443,16.49888,45.23801,416.1422,-40.398968,-17.992027,0.9477210607413517,418.4967,0.19335233,2023-09-17 01:53:30
-4.539342,11.197658,-10.696823,16.137384,260.07951388888887,16.883514,46.582737,413.31433,-43.27309,-38.47594,0.0,417.57465,0.29570186,2023-09-17 01:54:30
-5.160124,13.690653,-13.588933,19.967974,260.08020833333336,21.22791,63.905827,422.35843,-48.39084,-57.006847,0.0,429.3812,0.45701215,2023-09-17 01:55:30
-6.1874156,12.933411,-13.040849,19.380943,260.0809027777778,21.387268,71.86228,422.71982,-55.773632,-46.725365,0.0,429.19608,0.6180379,2023-09-17 01:56:30
-8.187101,9.625021,-17.05083,21.222641,260.08159722222223,21.500381,68.133766,410.92142,-54.239033,-50.152664,0.0,418.03317,0.4657788,2023-09-17 01:57:30
-7.154563,3.3081903,-22.131565,23.493362,260.08229166666666,19.945934,53.369217,409.10556,-77.66281,-30.839422,0.2189102846536108,417.6677,0.21634823,2023-09-17 01:58:30
-6.7642283,3.0879366,-22.85816,24.037172,260.0829861111111,24.102955,64.04066,419.95767,-72.9475,-44.503307,0.0,428.58383,0.3596025,2023-09-17 01:59:30
-4.9869676,1.1106591,-23.045467,23.60502,260.08368055555553,24.659273,66.80781,430.70105,-88.973656,-45.321705,0.0726137943448376,442.18073,0.41517723,2023-09-17 02:00:30
-4.626649,-2.6179569,-22.857536,23.467564,260.084375,24.398794,68.03475,425.8655,-74.80299,-21.704071,0.0,433.29514,0.43102416,2023-09-17 02:01:30
-3.2613418,-5.419335,-21.49867,22.409782,260.08506944444446,24.768585,66.19913,429.73068,-103.16502,-26.897285,0.0,442.82056,0.45429504,2023-09-17 02:02:30
-5.92674,3.4001215,-20.686514,21.785751,260.0857638888889,24.992207,67.52667,419.94727,-75.198074,-41.32274,0.0,428.7229,0.504682,2023-09-17 02:03:30
-4.825749,17.226257,-17.628548,25.115683,260.0864583333333,22.26348,71.21506,437.6658,-44.429466,-29.212158,0.0,441.12497,0.37623078,2023-09-17 02:04:30
-7.412189,19.175533,-12.627034,24.12641,260.08715277777776,18.085127,55.857388,410.00528,-29.848675,-17.928162,0.0,411.48734,0.20375344,2023-09-17 02:05:30
-2.9615707,18.506468,6.044785,19.69263,260.0878472222222,20.277992,65.94446,454.2573,-31.104044,51.371445,0.0,458.3788,0.47794923,2023-09-17 02:06:30
-3.4349895,20.316254,10.111062,22.951752,260.0885416666667,19.079336,55.99376,439.00537,-34.67405,61.489788,0.9070507019841474,444.73547,0.2386813,2023-09-17 02:07:30
-5.0439906,20.015509,9.579585,22.755898,260.0892361111111,19.024178,56.688244,433.51788,-24.15657,63.71319,1.0,438.90604,0.24814844,2023-09-17 02:08:30
-7.442134,19.310472,8.653346,22.43123,260.08993055555555,20.22014,60.426,430.59195,-20.560492,71.23336,0.0,436.92883,0.30841345,2023-09-17 02:09:30
-2.262847,19.147259,11.744613,22.57596,260.090625,20.29131,61.792404,431.59888,-36.204967,53.504704,0.0,436.4949,0.3195181,2023-09-17 02:10:30
-9.031081,20.245583,2.6265776,22.323595,260.0913194444444,21.576645,64.47049,418.29633,-15.256242,34.794598,0.3240021360673902,420.13364,0.37825543,2023-09-17 02:11:30
-13.27727,17.951212,1.8752257,22.406437,260.0920138888889,23.375496,64.30201,415.59045,-2.2148283,46.140972,0.0,418.1681,0.40464288,2023-09-17 02:12:30
-8.786297,17.04903,-7.262718,20.508913,260.09270833333335,23.657362,62.16314,418.44882,22.547787,76.973976,0.967522091240334,426.17886,0.45682994,2023-09-17 02:13:30
-7.1467257,-1.0590966,-20.446703,21.685595,260.0934027777778,20.766726,61.781178,426.3426,-50.92832,17.846325,0.0,430.21255,0.35427895,2023-09-17 02:14:30
-5.6042037,-4.7459965,-19.834017,21.149937,260.0940972222222,20.602362,53.223297,438.93378,-73.36888,-31.4682,0.0,446.20587,0.27422687,2023-09-17 02:15:30
-4.636906,-5.6657443,-22.193665,23.370071,260.09479166666665,22.139896,56.672863,429.16345,-96.685974,-26.758455,0.0,441.03217,0.27366135,2023-09-17 02:16:30
-5.4359074,-5.355799,-21.51645,22.829615,260.0954861111111,20.6913,55.654613,430.65042,-96.47821,-19.507105,0.0,441.9245,0.2584643,2023-09-17 02:17:30
-5.0849047,-4.9491196,-21.605621,22.740997,260.0961805555556,12.730501,45.826443,440.84488,-57.417717,11.800183,1.0,444.81982,0.10865917,2023-09-17 02:18:30
-9.961298,-4.3830013,-20.707115,23.392794,260.096875,15.739917,44.125416,410.64783,-72.49637,-31.383097,0.0,418.28903,0.117712736,2023-09-17 02:19:30
-8.207147,-4.3155723,-22.409645,24.25229,260.09756944444445,19.873611,49.506668,428.26526,-77.12422,-20.02862,0.0,435.61725,0.17406292,2023-09-17 02:20:30
-7.217764,-0.22383343,-20.122784,21.379257,260.0982638888889,23.32303,79.026276,436.26288,-62.410053,-9.291654,0.0,441.3086,0.66980803,2023-09-17 02:21:30
-8.331741,5.153545,-18.917614,21.303827,260.0989583333333,19.792439,49.962566,414.6262,-17.105827,20.396053,0.0,415.48132,0.22881323,2023-09-17 02:22:30
-8.552032,4.7317967,-18.668018,21.07183,260.0996527777778,19.701622,58.582302,427.3583,-20.783926,9.24855,0.0,428.82108,0.32006478,2023-09-17 02:23:30
-5.723056,6.16732,-17.154745,19.106922,260.10034722222224,28.174007,69.519615,435.33115,-10.843556,48.381134,0.0,438.7866,0.78395206,2023-09-17 02:24:30
-6.21547,20.268055,-0.46752542,21.204826,260.1010416666667,31.84614,73.306244,447.01672,42.22511,150.01546,0.0,474.69968,0.79997593,2023-09-17 02:25:30
1.6814032,21.6987,-1.5020753,21.815521,260.1017361111111,21.645618,56.511433,473.45996,44.17183,97.96136,0.1375701961507398,485.77704,0.3052946,2023-09-17 02:26:30
4.1487665,22.552706,3.7740674,23.23963,260.10243055555554,16.213587,48.47679,479.13522,53.9157,110.705894,0.0,494.70877,0.1482846,2023-09-17 02:27:30
4.3908124,19.10667,5.518044,20.366465,260.103125,30.4629,73.87722,483.52463,40.07641,152.40451,0.1539545435336079,508.61072,0.8424975,2023-09-17 02:28:30
7.899818,13.384976,11.762569,19.491606,260.10381944444447,26.243658,62.388855,484.83752,26.04178,159.66226,1.0,514.0077,0.56513315,2023-09-17 02:29:30
5.1238775,21.401266,2.1828208,22.114092,260.1045138888889,26.340822,54.87958,486.91794,42.956783,150.88629,0.4454786019511226,513.0986,0.34097326,2023-09-17 02:30:30
4.23074,20.486206,2.7255316,21.095316,260.10520833333334,23.290022,48.958485,445.46808,34.648754,138.67392,1.0,468.02197,0.26367038,2023-09-17 02:31:30
-14.930453,9.943807,8.531863,19.8643,260.10590277777777,26.651608,70.675415,390.65906,-17.539932,156.95111,0.7370031500484908,422.8277,0.70912254,2023-09-17 02:32:30
7.515889,18.477486,7.158222,21.19307,260.1065972222222,24.279587,56.990036,500.1002,39.147507,113.24262,0.0,516.06323,0.36902773,2023-09-17 02:33:30
7.605194,20.815735,-10.913748,24.703112,260.10729166666664,29.098303,78.321106,499.0832,46.60365,90.62472,0.9714725836149636,509.3981,0.614794,2023-09-17 02:34:30
5.8838096,24.826305,-4.7102365,25.945154,260.10798611111113,33.363235,68.697205,479.30637,62.457745,138.29318,0.8257104773113235,502.7725,0.49163342,2023-09-17 02:35:30
2.858841,23.364899,2.2360697,23.645115,260.10868055555557,27.720024,59.36105,484.40002,52.654102,141.59096,1.0,507.71225,0.36721593,2023-09-17 02:36:30
1.788903,26.50321,-7.3632836,27.565165,260.109375,59.083435,95.248924,509.83646,-8.832388,143.38347,1.0,542.1489,1.4827652,2023-09-17 02:37:30
3.2662601,35.141296,-10.02009,36.68762,260.11006944444443,106.63449,145.95863,593.81464,-202.87187,123.55505,0.6115761763734456,642.7188,3.5475285,2023-09-17 02:38:30
12.927197,32.12374,-22.200659,41.13291,260.11076388888887,62.86654,128.23589,600.2162,-178.40242,10.069585,0.7573387216523448,631.2816,1.2843028,2023-09-17 02:39:30
7.4588256,20.507381,-42.63253,47.892788,260.11145833333336,75.87325,134.13846,577.7112,-287.1244,-83.951675,0.0,650.709,1.2510155,2023-09-17 02:40:30
-8.206523,0.88940364,-50.8695,51.53488,260.1121527777778,75.08905,119.14983,542.87054,-289.731,-82.29488,0.0,621.08466,0.84366226,2023-09-17 02:41:30
-17.358448,-1.3642612,-49.672703,52.636055,260.11284722222223,61.123196,117.685196,533.1026,-246.60052,-35.22942,0.8053750463541672,603.72235,0.64223015,2023-09-17 02:42:30
1.8654894,14.524769,-46.05473,48.326878,260.11354166666666,66.21395,120.218735,567.245,-228.16493,-28.336897,0.0,616.18933,0.86123973,2023-09-17 02:43:30
-13.624348,25.05318,-13.017977,31.348883,260.1142361111111,90.23166,134.51685,536.8129,-207.55884,129.97095,0.5138506505691899,606.2672,3.4920123,2023-09-17 02:44:30
-4.1757617,35.205116,-27.144379,44.65036,260.11493055555553,71.57128,135.981,569.3899,-122.462395,50.121284,0.0,585.83044,1.3952528,2023-09-17 02:45:30
8.361639,42.389225,-15.360757,45.855385,260.115625,51.85042,121.82255,573.32477,-181.10652,45.595818,0.0,604.3752,0.7691916,2023-09-17 02:46:30
-17.528921,-21.6595,-17.696333,33.008442,260.11631944444446,31.075506,129.51883,501.99496,-5.906098,129.0917,1.0,431.6095,1.0056379,2023-09-17 02:47:30
-37.10323,3.6143453,-26.823261,45.926033,260.1170138888889,85.217316,111.06632,471.2166,-244.91183,68.451675,0.0,535.9615,1.0475683,2023-09-17 02:48:30
-31.817411,25.110636,-7.056351,41.14224,260.1177083333333,93.09078,125.0682,503.27463,-168.3621,150.15659,0.2149599504283222,548.35986,1.8081409,2023-09-17 02:49:30
-21.588703,31.207012,7.370456,38.65583,260.11840277777776,98.768036,125.29294,507.77103,-174.72469,254.62782,0.3607220771302554,592.7179,2.1809573,2023-09-17 02:50:30
-28.816086,30.751354,0.63742554,42.147587,260.1190972222222,87.06248,132.43082,509.33896,-184.13484,179.23253,0.5064842091539913,562.1159,1.8066386,2023-09-17 02:51:30
-33.393906,15.156709,14.198265,39.325176,260.1197916666667,70.41876,114.358315,487.48843,-185.83945,136.43694,0.3477536589410019,529.38165,1.2516708,2023-09-17 02:52:30
-40.07061,14.465774,-2.1199322,42.654503,260.1204861111111,64.14996,108.16116,468.3594,-190.20041,77.67225,0.2019913855520932,509.24683,0.86699575,2023-09-17 02:53:30
-41.16795,6.676964,-6.141478,42.15566,260.12118055555555,53.10612,100.88306,451.82117,-175.19707,66.581955,0.0,489.3816,0.63925904,2023-09-17 02:54:30
-43.555874,0.5703608,-3.7357233,43.719505,260.121875,65.52569,104.79274,446.3056,-233.84935,38.83249,0.0,505.4097,0.7912818,2023-09-17 02:55:30
-27.319477,7.0563517,-25.70837,38.171535,260.1225694444444,82.110954,122.54214,505.80228,-260.0673,13.623341,0.0,571.5298,1.7786905,2023-09-17 02:56:30
-32.36457,-0.65945387,4.4092865,32.670204,260.1232638888889,77.59667,106.891945,465.38718,-238.49855,153.16231,0.0,547.0687,1.7459706,2023-09-17 02:57:30
-38.787582,-0.45723623,-4.5266724,39.053505,260.12395833333335,64.03319,109.98867,446.6541,-178.75479,140.82802,1.0,539.3083,1.0675511,2023-09-17 02:58:30
-35.55893,2.214926,9.740543,36.93537,260.1246527777778,,114.32503,457.63556,,,1.0,,,2023-09-17 02:59:30
-22.366167,1.7245077,33.514626,40.32926,260.1253472222222,93.80845,145.02202,545.67096,-179.09262,216.00473,0.1816565742110814,618.0462,2.549628,2023-09-17 03:00:30
0.5542268,12.836088,-4.269625,13.538909,260.12604166666665,56.580765,127.804,576.2541,-165.66571,18.637835,0.035894542087811,600.5009,10.597368,2023-09-17 03:01:30
-14.057944,-4.846908,-31.01908,34.39915,260.1267361111111,69.784424,129.8388,553.85266,-197.68489,87.956726,1.0,589.5811,2.0896797,2023-09-17 03:02:30
-5.6040473,2.5729332,25.690203,26.419914,260.1274305555556,93.28325,139.72845,554.0446,-258.42117,203.05655,0.7443697719012966,648.6735,5.484262,2023-09-17 03:03:30
-9.167639,11.761236,34.916653,37.96768,260.128125,82.95777,136.14493,546.0354,-236.26443,214.5457,0.0,632.532,2.2420197,2023-09-17 03:04:30
-4.48824,24.928743,34.583763,42.867508,260.12881944444445,67.915504,132.05139,591.9085,-165.22942,152.29822,0.5471542472262505,634.71704,1.3545845,2023-09-17 03:05:30
16.389877,32.726757,7.4457726,37.351147,260.1295138888889,,,,,,1.0,,,2023-09-17 03:06:30
7.2394457,36.069942,-12.78729,38.948235,260.1302083333333,52.16214,132.37152,598.39026,-126.69742,33.262596,0.1613211040245063,613.0864,1.2664165,2023-09-17 03:07:30
