Br,Bt,Bn,B,ddoy,Np,Vth,Vr,Vt,Vn,QF,Vsw,Beta_p,date
-19.929773,5.709445,-14.901376,25.531248,259.01909722222223,16.439938,19.513163,412.79974,-12.589154,29.586906,1.0,414.1341,0.020184547,2023-09-16 00:27:30
-20.308712,5.5105753,-14.80988,25.732136,259.01979166666666,17.093555,20.92243,409.46024,-12.317905,28.946432,1.0,410.66705,0.023752678,2023-09-16 00:28:30
-18.86239,6.5026646,-16.30905,25.769352,259.0204861111111,15.1081705,18.464933,410.9591,-14.529727,20.233152,1.0,411.72498,0.016304519,2023-09-16 00:29:30
-18.609493,8.94148,-15.798103,25.996988,259.02118055555553,19.71114,21.656193,405.4742,-12.738032,28.752974,1.0,406.6963,0.02874998,2023-09-16 00:30:30
-18.563873,11.140077,-14.311752,25.952745,259.021875,18.030453,20.590597,408.5017,-3.8858948,47.10704,1.0,411.22836,0.023855336,2023-09-16 00:31:30
-19.459465,12.26495,-11.648726,25.783573,259.02256944444446,21.58395,23.446014,406.58554,-5.7892556,46.478912,1.0,409.29733,0.037513744,2023-09-16 00:32:30
-16.67469,14.906551,-11.976603,25.371038,259.0232638888889,24.459084,24.685236,402.71545,-22.069616,16.943007,1.0,403.96564,0.04866827,2023-09-16 00:33:30
-16.77058,15.086344,-12.321548,25.703514,259.0239583333333,19.362913,21.695332,406.97473,-33.87502,6.900497,1.0,408.4761,0.028995188,2023-09-16 00:34:30
-14.232353,17.971228,-11.171578,25.50155,259.02465277777776,19.114721,22.005377,407.39322,-29.424086,9.005842,1.0,408.55844,0.029915761,2023-09-16 00:35:30
-12.076937,20.061714,-9.839599,25.399654,259.0253472222222,22.350063,23.394033,403.25317,-26.478619,12.496127,1.0,404.31702,0.039851155,2023-09-16 00:36:30
-14.506747,12.768925,-14.619653,24.232735,259.0260416666667,19.80517,21.239624,405.84238,-24.796457,10.379788,1.0,406.7355,0.03197975,2023-09-16 00:37:30
-14.95299,10.529014,-17.189316,25.098297,259.0267361111111,14.007865,16.827831,411.1266,-18.098986,16.845924,1.0,411.87036,0.013235715,2023-09-16 00:38:30
-15.3142185,9.292451,-16.786415,24.549109,259.02743055555555,14.637803,16.476843,412.27002,-20.454327,11.686591,1.0,412.97266,0.013859901,2023-09-16 00:39:30
-15.792941,11.226636,-14.589559,24.255095,259.028125,13.618258,16.289045,411.57614,-23.396553,9.126118,1.0,412.34357,0.012909651,2023-09-16 00:40:30
-15.816266,12.744027,-13.19839,24.223171,259.0288194444444,26.967644,10.843394,248.59134,43.962135,78.90315,1.0,282.18585,0.011358452,2023-09-16 00:41:30
-15.899652,12.661844,-12.025493,23.616386,259.0295138888889,21.422825,22.023438,402.07953,-24.808607,8.986603,1.0,402.9556,0.039158653,2023-09-16 00:42:30
-15.3828745,12.773021,-11.621805,23.126808,259.03020833333335,27.099752,4.6906586,207.36263,92.154945,147.04439,1.0,270.41724,0.0023431992,2023-09-16 00:43:30
-14.164874,13.606304,-11.276739,22.648178,259.0309027777778,21.219862,21.947445,403.1627,-25.798468,2.1809309,1.0,404.0024,0.041884337,2023-09-16 00:44:30
-15.728717,12.210185,-7.8957953,21.420195,259.0315972222222,15.777124,11.054986,361.9585,68.61761,152.48463,1.0,414.2807,0.008832935,2023-09-16 00:45:30
-14.930494,12.063406,-5.3767905,19.933773,259.03229166666665,22.648958,25.156973,409.25784,-41.667328,-5.23852,1.0,411.41455,0.07582172,2023-09-16 00:46:30
-18.337034,5.488407,-2.4095068,19.291842,259.0329861111111,25.031134,31.662909,409.354,-74.57347,-8.85728,0.4655555013462756,416.32202,0.14172368,2023-09-16 00:47:30
-18.913393,5.6595726,-2.224339,19.86693,259.0336805555556,31.70325,19.200487,410.67657,-43.006176,33.5898,0.6802066234845638,420.94867,0.062240683,2023-09-16 00:48:30
-18.329771,7.5516787,-1.6591177,19.893744,259.034375,28.050049,31.000462,400.3144,-35.402714,23.42519,0.0,405.49417,0.14316753,2023-09-16 00:49:30
-19.073332,6.6054745,-2.4561064,20.333635,259.03506944444445,25.66177,31.38761,397.7262,-57.9431,-5.0155306,0.0,401.95657,0.12852293,2023-09-16 00:50:30
-20.119326,5.2847543,-4.6155915,21.307735,259.0357638888889,22.985588,26.688282,403.09525,-49.396835,0.9392454,0.8825070009545543,406.1282,0.07579313,2023-09-16 00:51:30
-17.358076,7.3026133,-5.937017,19.745358,259.0364583333333,33.12813,38.2402,385.21637,-55.78973,-7.350932,0.0,389.31866,0.26116496,2023-09-16 00:52:30
-15.36142,13.897412,-6.066813,21.585121,259.0371527777778,24.207418,27.401049,394.7822,-39.877438,-7.864691,0.4090172263531698,396.89362,0.08199388,2023-09-16 00:53:30
-12.723305,16.272863,-6.1321225,21.547424,259.03784722222224,26.195944,28.381357,396.9539,-24.611773,-8.649076,0.55477935881906,397.81827,0.095525056,2023-09-16 00:54:30
-8.215924,19.353868,-4.6934423,21.543028,259.0385416666667,24.910458,26.841013,409.13242,-15.368105,-2.4466186,1.0,409.53787,0.08127813,2023-09-16 00:55:30
-5.3084764,21.27105,-3.3348234,22.175629,259.0392361111111,24.494738,28.436407,411.91882,-22.126411,-5.5380883,1.0,412.5833,0.08465994,2023-09-16 00:56:30
-6.4627624,21.342056,-2.0982318,22.397617,259.03993055555554,22.39508,24.580751,404.56314,-12.090229,6.4105215,1.0,404.79492,0.056695282,2023-09-16 00:57:30
-7.111847,20.669888,-1.3758177,21.902409,259.040625,26.791832,27.474472,403.2701,-5.676031,11.122368,1.0,403.4762,0.088610455,2023-09-16 00:58:30
-6.484778,21.143936,-1.7631097,22.186188,259.04131944444447,24.516699,25.227186,404.44455,-3.8601427,6.024667,1.0,404.5747,0.06662571,2023-09-16 00:59:30
-9.950447,19.177132,-4.9665546,22.168457,259.0420138888889,23.214804,26.642128,410.98523,-12.564581,13.614441,1.0,411.63116,0.07047572,2023-09-16 01:00:30
-18.250113,10.940451,-13.38768,25.139412,259.04270833333334,16.10613,19.05575,408.7865,-18.478596,8.948818,1.0,409.33337,0.019450946,2023-09-16 01:01:30
-18.110611,12.116897,-12.7695465,25.256182,259.04340277777777,15.903792,19.288876,408.5648,-18.762447,10.76856,1.0,409.14377,0.019497849,2023-09-16 01:02:30
-18.25995,12.602384,-12.166592,25.303593,259.0440972222222,18.007694,21.020025,405.95203,-19.520607,11.485714,1.0,406.58646,0.026119675,2023-09-16 01:03:30
-17.826517,13.657549,-12.173582,25.544264,259.04479166666664,17.825754,20.75448,405.11475,-21.370535,11.379205,1.0,405.83847,0.024733894,2023-09-16 01:04:30
-18.9388,12.045356,-12.430251,25.656965,259.04548611111113,15.178654,18.925064,407.9824,-15.093198,9.788678,1.0,408.3797,0.017358216,2023-09-16 01:05:30
-18.844217,12.291552,-12.493281,25.734585,259.04618055555557,15.220372,19.365133,407.91187,-13.593559,10.313916,1.0,408.2689,0.01811505,2023-09-16 01:06:30
-18.413248,13.4210415,-12.244792,25.867102,259.046875,14.980567,18.780296,407.9946,-12.221269,9.9536,1.0,408.30344,0.016597599,2023-09-16 01:07:30
-19.456598,13.712676,-10.503963,26.017878,259.04756944444443,14.961343,19.105318,407.4999,-15.096631,4.8469057,1.0,407.80887,0.016956765,2023-09-16 01:08:30
-18.933899,14.698516,-10.413723,26.133972,259.04826388888887,14.98215,19.137493,407.5002,-14.846953,3.3836868,1.0,407.78625,0.016886551,2023-09-16 01:09:30
-17.807503,15.037568,-11.754304,26.103626,259.04895833333336,14.96385,18.838371,407.91217,-13.539392,3.1564434,1.0,408.14966,0.016380832,2023-09-16 01:10:30
-17.966934,15.282412,-11.278807,26.145254,259.0496527777778,15.111409,18.935293,407.78235,-13.065292,2.8288336,1.0,408.00146,0.016659843,2023-09-16 01:11:30
-18.105598,15.487095,-10.921836,26.209717,259.05034722222223,15.251613,18.771397,407.71606,-12.218367,5.7973685,1.0,407.9404,0.01644341,2023-09-16 01:12:30
-19.746557,13.5775385,-10.392291,26.120409,259.05104166666666,14.38465,18.880064,408.24658,-18.612843,5.569314,1.0,408.74033,0.015796244,2023-09-16 01:13:30
-21.347277,11.324414,-10.14561,26.208433,259.0517361111111,14.948683,18.502657,407.9058,-16.597803,3.760075,1.0,408.26404,0.015660174,2023-09-16 01:14:30
-21.74869,11.061474,-9.820978,26.302343,259.05243055555553,14.976682,18.531467,408.00034,-15.040322,4.1207585,1.0,408.315,0.01562622,2023-09-16 01:15:30
-21.459198,11.927112,-9.613401,26.366089,259.053125,14.798195,18.461477,407.9065,-22.052242,-0.10299951,1.0,408.5116,0.015249577,2023-09-16 01:16:30
-21.249811,13.1677265,-8.280388,26.334545,259.05381944444446,14.703036,18.710798,407.72202,-15.931919,-2.112365,1.0,408.03928,0.015600827,2023-09-16 01:17:30
-20.642296,14.5445385,-7.7975354,26.428196,259.0545138888889,14.804111,18.566376,407.8314,-14.751184,-0.7503861,1.0,408.09885,0.015357099,2023-09-16 01:18:30
-21.16017,13.308897,-9.020411,26.575314,259.0552083333333,15.055704,19.692934,407.11658,-19.697823,-6.7424436,1.0,407.65024,0.017376918,2023-09-16 01:19:30
-21.157146,12.749953,-9.634713,26.514408,259.05590277777776,14.860008,18.542809,407.6944,-16.200207,-1.9830866,1.0,408.0217,0.015276147,2023-09-16 01:20:30
-21.012753,13.038787,-9.513938,26.49643,259.0565972222222,14.990247,18.674776,407.86514,-14.950425,2.6993704,1.0,408.1574,0.015651373,2023-09-16 01:21:30
-21.234272,13.19598,-8.511053,26.409586,259.0572916666667,17.40647,20.024677,404.63724,-21.834867,4.8490224,1.0,405.281,0.02103421,2023-09-16 01:22:30
-21.22038,13.314645,-8.35536,26.408262,259.0579861111111,15.604773,18.946445,406.8458,-20.153223,-0.28418702,1.0,407.3902,0.016882658,2023-09-16 01:23:30
-20.33819,14.065225,-9.596592,26.52484,259.05868055555555,14.743081,18.904926,407.4818,-17.44478,-2.106323,1.0,407.86395,0.01574129,2023-09-16 01:24:30
-19.738544,14.871035,-9.961538,26.64564,259.059375,14.572814,18.583433,407.73138,-16.533554,-3.646942,1.0,408.0857,0.014898778,2023-09-16 01:25:30
-19.934822,14.898412,-9.593893,26.67213,259.0600694444444,13.966492,17.422064,408.8575,-18.558292,-5.201763,1.0,409.31223,0.0125250295,2023-09-16 01:26:30
-19.673243,15.618928,-8.870669,26.639748,259.0607638888889,12.360212,14.808714,411.77982,-9.969293,12.500259,1.0,412.12997,0.008028013,2023-09-16 01:27:30
-19.391981,15.511687,-8.930898,26.389814,259.06145833333335,16.080791,17.961473,407.56482,-4.3476806,23.826181,1.0,408.31766,0.01565764,2023-09-16 01:28:30
-19.30524,15.60822,-9.373264,26.536144,259.0621527777778,12.018104,14.894708,411.9027,-12.554597,12.9620495,1.0,412.30875,0.007958513,2023-09-16 01:29:30
-19.4362,14.997122,-9.998413,26.507504,259.0628472222222,15.379445,19.435324,407.51617,-4.869995,28.03316,1.0,408.56497,0.017377777,2023-09-16 01:30:30
-19.17036,15.21519,-10.398878,26.592129,259.06354166666665,12.010144,14.068923,412.78134,-6.791293,21.485374,1.0,413.40424,0.0070659625,2023-09-16 01:31:30
-19.71308,14.315667,-11.198675,26.81332,259.0642361111111,12.862087,14.742354,411.88052,-5.844086,18.620325,1.0,412.3452,0.008172437,2023-09-16 01:32:30
-18.932154,15.620239,-10.689344,26.770887,259.0649305555556,15.608166,18.912083,408.25266,0.19105951,25.162245,1.0,409.03113,0.016372412,2023-09-16 01:33:30
-18.425123,15.677851,-11.649043,26.851078,259.065625,15.901927,19.719528,407.27536,-5.1207366,25.63846,1.0,408.2173,0.018027144,2023-09-16 01:34:30
-16.776634,16.544914,-12.712501,26.773071,259.06631944444445,15.118667,20.709768,410.22324,-9.304663,16.263557,1.0,410.67337,0.019014074,2023-09-16 01:35:30
-17.508923,16.968565,-10.989441,26.74439,259.0670138888889,16.678442,21.456377,410.29974,0.18785909,29.774988,1.0,411.43094,0.022563707,2023-09-16 01:36:30
-17.755388,17.60296,-10.070695,26.95435,259.0677083333333,16.133896,19.762001,407.9618,4.2875357,28.990435,1.0,409.01392,0.018228505,2023-09-16 01:37:30
-18.103035,18.130972,-9.027094,27.165058,259.0684027777778,15.866637,19.04419,408.03992,1.2920302,20.189274,1.0,408.54135,0.01639065,2023-09-16 01:38:30
-16.81116,20.246185,-7.1427464,27.267963,259.06909722222224,15.321303,19.657722,408.31934,-1.9812498,17.687431,1.0,408.7094,0.016736489,2023-09-16 01:39:30
-15.655116,21.442469,-6.5092154,27.335545,259.0697916666667,14.727837,20.902771,411.18164,-12.591779,16.903244,1.0,411.76224,0.018100847,2023-09-16 01:40:30
-19.401566,15.665788,-9.645043,26.73695,259.0704861111111,20.110794,14.844687,355.80817,51.79409,101.26888,1.0,388.8414,0.013030325,2023-09-16 01:41:30
-20.6033,13.251788,-12.088464,27.317335,259.07118055555554,12.461084,12.791946,414.11206,7.445256,39.387707,1.0,416.04977,0.0057432805,2023-09-16 01:42:30
-19.326326,15.474366,-11.5622015,27.32485,259.071875,16.632692,18.847431,408.10516,9.16287,39.15677,1.0,410.08844,0.016632553,2023-09-16 01:43:30
-19.041843,15.740642,-11.836211,27.394444,259.07256944444447,24.189798,18.377802,364.90353,69.444115,124.9443,1.0,394.64294,0.022882428,2023-09-16 01:44:30
-18.331251,15.874566,-12.937203,27.484684,259.0732638888889,14.6264715,18.570242,407.7499,-13.459881,-4.937683,1.0,408.00345,0.014034626,2023-09-16 01:45:30
-19.468117,16.438778,-10.485576,27.553371,259.07395833333334,15.253464,19.148376,407.28024,-12.518905,-1.9526706,1.0,407.47815,0.015484263,2023-09-16 01:46:30
-19.204838,17.40352,-9.3585825,27.555243,259.07465277777777,14.984039,18.509012,407.80573,-6.9886556,1.8220124,1.0,407.87338,0.014210014,2023-09-16 01:47:30
-18.706154,17.72669,-9.622671,27.509119,259.0753472222222,15.1520605,19.251474,407.32748,-7.450204,1.9752537,1.0,407.40292,0.015597461,2023-09-16 01:48:30
-18.259483,17.200716,-11.350272,27.533651,259.07604166666664,14.956103,19.62231,407.4879,-10.805458,0.68178785,1.0,407.63702,0.015966095,2023-09-16 01:49:30
-18.257532,17.120607,-11.117343,27.387005,259.07673611111113,14.759747,18.855362,407.59082,-11.908514,-4.332725,1.0,407.8112,0.014705072,2023-09-16 01:50:30
-18.044168,17.083351,-11.125169,27.22503,259.07743055555557,15.477347,19.226635,408.25323,-11.60527,1.3042961,1.0,408.42053,0.016224599,2023-09-16 01:51:30
-17.817183,17.198652,-11.178641,27.169977,259.078125,16.194204,19.446041,407.791,-13.530294,-3.3291886,1.0,408.02997,0.017436171,2023-09-16 01:52:30
-18.371552,16.831833,-10.996495,27.23504,259.07881944444443,16.21585,18.971619,407.27893,-8.948272,5.3159494,1.0,407.42117,0.016538654,2023-09-16 01:53:30
-18.492865,16.234077,-11.345698,27.097162,259.07951388888887,13.645579,14.671,411.89383,-14.9414625,-3.3096669,1.0,412.19016,0.008407587,2023-09-16 01:54:30
-16.877567,19.12794,-9.4333725,27.197773,259.08020833333336,16.817305,23.048424,410.16718,-31.250532,-8.903912,1.0,412.0223,0.025385154,2023-09-16 01:55:30
-17.2449,18.784975,-9.562379,27.234186,259.0809027777778,15.392883,20.11767,407.90802,-16.04157,-5.5215554,1.0,408.3039,0.017654449,2023-09-16 01:56:30
-18.120947,17.636038,-9.803823,27.120352,259.08159722222223,15.9894905,19.216003,407.52954,-12.492219,-0.28062835,1.0,407.7214,0.016872438,2023-09-16 01:57:30
-19.463465,16.202238,-9.985077,27.222065,259.08229166666666,16.678411,19.42403,407.23114,-20.171463,-5.944706,1.0,407.7756,0.017848385,2023-09-16 01:58:30
-19.58535,16.487543,-9.148711,27.186834,259.0829861111111,16.83229,19.333918,407.02118,-13.854046,5.6386123,1.0,407.30438,0.017892592,2023-09-16 01:59:30
-18.665396,17.53165,-9.34548,27.259747,259.08368055555553,16.60355,19.529388,406.97995,-12.2104,-0.3611422,1.0,407.18085,0.017911924,2023-09-16 02:00:30
-21.138477,15.268082,-6.760091,26.937862,259.084375,19.194794,21.130863,402.67914,-28.673376,3.8647945,1.0,403.74316,0.024825571,2023-09-16 02:01:30
-19.464474,17.1485,-8.034674,27.156818,259.08506944444446,15.291633,18.268686,408.704,-15.909843,-1.7000023,1.0,409.0307,0.014545154,2023-09-16 02:02:30
-20.508898,16.531258,-6.5865054,27.15289,259.0857638888889,15.58959,18.358818,407.7208,-16.709656,9.262819,1.0,408.17496,0.014979582,2023-09-16 02:03:30
-22.21501,14.366746,-5.337683,26.988903,259.0864583333333,18.790672,21.149939,402.3847,-30.985634,9.755561,1.0,403.69406,0.0242548,2023-09-16 02:04:30
-23.068075,12.629228,-5.614867,26.891638,259.08715277777776,18.106003,23.46846,398.3145,-54.84381,5.750067,1.0,402.19034,0.028984433,2023-09-16 02:05:30
-22.595047,13.618819,-5.2616105,26.901543,259.0878472222222,19.124937,21.507067,401.38724,-37.38714,4.2491117,1.0,403.15262,0.025693052,2023-09-16 02:06:30
-22.133055,14.466467,-5.1320014,26.934889,259.0885416666667,19.348742,20.700167,402.7493,-26.742977,11.429151,1.0,403.81845,0.024020256,2023-09-16 02:07:30
-22.611052,14.074257,-4.1033645,26.947763,259.0892361111111,18.417442,22.540802,400.36453,-39.443398,15.497983,1.0,402.7613,0.027085086,2023-09-16 02:08:30
-22.312635,14.309435,-4.615995,26.90578,259.08993055555555,18.990807,21.539349,401.80188,-30.850822,15.099054,1.0,403.3123,0.025581433,2023-09-16 02:09:30
-21.769037,14.764427,-5.90747,26.95881,259.090625,18.582376,20.378305,403.98587,-20.910055,11.411268,1.0,404.68823,0.022317393,2023-09-16 02:10:30
-22.435152,13.061617,-6.8588777,26.851185,259.0913194444444,19.174791,24.575556,397.3313,-52.06988,8.108466,1.0,401.20114,0.033761222,2023-09-16 02:11:30
-22.751568,11.873402,-7.893385,26.8499,259.0920138888889,19.069717,26.040459,394.79092,-58.346043,7.2544765,1.0,399.14758,0.037701953,2023-09-16 02:12:30
-20.033916,16.3514,-7.6952205,26.98041,259.09270833333335,18.378555,20.646524,404.70758,-14.281012,12.279263,1.0,405.15414,0.022621213,2023-09-16 02:13:30
-17.65156,20.054745,-6.9599442,27.608171,259.0934027777778,15.220649,19.02024,407.62344,0.3701656,12.942603,1.0,407.84125,0.015184395,2023-09-16 02:14:30
-17.777481,20.138557,-6.9276876,27.741543,259.0940972222222,15.473808,19.131855,407.52774,-3.1737134,10.159032,1.0,407.66846,0.015468841,2023-09-16 02:15:30
-16.6783,21.252193,-6.0275397,27.679462,259.09479166666665,14.800078,19.047655,407.6218,-1.0100231,14.14053,1.0,407.87677,0.0147312395,2023-09-16 02:16:30
-17.460701,20.28906,-6.2543206,27.48888,259.0954861111111,15.177718,18.834099,407.40253,-0.45877016,13.954069,1.0,407.64597,0.014975791,2023-09-16 02:17:30
-21.388966,14.998419,-7.168383,27.089226,259.0961805555556,17.496622,21.846552,401.4201,-34.75581,7.927433,1.0,403.0502,0.023918534,2023-09-16 02:18:30
-19.972054,17.49577,-6.252863,27.277887,259.096875,12.832637,15.7579775,410.95447,-13.822041,8.91608,1.0,411.28375,0.009001254,2023-09-16 02:19:30
-19.071209,18.67878,-5.610919,27.278017,259.09756944444445,15.55854,18.716873,407.70743,-7.838925,8.796232,1.0,407.87814,0.015396339,2023-09-16 02:20:30
-19.554132,18.183329,-5.56199,27.27514,259.0982638888889,15.100945,18.680237,407.31366,-10.510107,13.755118,1.0,407.71936,0.014888211,2023-09-16 02:21:30
-20.530977,16.926287,-6.069517,27.29211,259.0989583333333,18.273499,22.417929,401.4401,-27.968111,6.2097087,1.0,402.56042,0.02591469,2023-09-16 02:22:30
-19.70074,18.017204,-5.80731,27.32149,259.0996527777778,17.049383,20.157784,404.9833,-13.813946,8.45708,1.0,405.38245,0.019507118,2023-09-16 02:23:30
-18.190783,19.644716,-5.833262,27.401577,259.10034722222224,15.142668,18.824173,407.69366,-8.88554,2.278839,1.0,407.7989,0.01502072,2023-09-16 02:24:30
-17.931751,19.324709,-6.488524,27.149458,259.1010416666667,15.811892,19.276936,407.51413,-2.3133929,7.9413424,1.0,407.63843,0.016755028,2023-09-16 02:25:30
-18.117298,19.20845,-6.414212,27.17247,259.1017361111111,15.80351,18.896397,407.39603,-7.0349455,3.147591,1.0,407.46896,0.016064268,2023-09-16 02:26:30
-17.573383,20.154835,-4.5082393,27.11762,259.10243055555554,16.069275,19.562212,407.0422,-6.2181225,6.9516435,1.0,407.14948,0.017576674,2023-09-16 02:27:30
-16.787148,20.26621,-5.9730787,26.98528,259.103125,15.758923,19.343283,407.49036,-2.8558145,5.3572516,1.0,407.5368,0.01701926,2023-09-16 02:28:30
-14.915264,21.64196,-5.4449167,26.841883,259.10381944444447,17.75426,23.598074,413.63858,-13.361042,3.9458473,1.0,413.9659,0.0288428,2023-09-16 02:29:30
-14.065736,22.204212,-4.311,26.635628,259.1045138888889,19.706184,26.164612,413.9218,-24.705137,4.9362054,1.0,414.7234,0.03996804,2023-09-16 02:30:30
-14.809052,21.688593,-4.704896,26.680313,259.10520833333334,18.797922,21.376215,406.25995,-6.8222957,5.4593353,1.0,406.35864,0.0253628,2023-09-16 02:31:30
-14.669773,21.648674,-5.27358,26.677294,259.10590277777777,18.358627,21.834923,407.53128,-10.697564,0.5933831,1.0,407.69272,0.025850419,2023-09-16 02:32:30
-15.88482,20.566786,-5.4039536,26.54285,259.1065972222222,17.121073,19.391691,407.26874,-9.00072,6.3161707,1.0,407.4172,0.019207677,2023-09-16 02:33:30
-15.418261,20.736076,-6.5507665,26.65746,259.10729166666664,18.90856,20.949375,405.4188,-4.2338557,0.30789343,1.0,405.44183,0.024545431,2023-09-16 02:34:30
-14.540118,21.377165,-6.191314,26.584406,259.10798611111113,19.352623,23.824202,409.72702,-16.845688,-4.309565,1.0,410.1375,0.032668576,2023-09-16 02:35:30
-14.17115,21.75405,-5.5855064,26.556696,259.10868055555557,20.55135,26.03246,412.6579,-22.799608,1.2966168,1.0,413.33258,0.041507855,2023-09-16 02:36:30
-14.768123,21.200712,-6.047902,26.535727,259.109375,19.717659,24.594372,410.13574,-6.399186,11.854669,1.0,410.36047,0.035601836,2023-09-16 02:37:30
-15.40836,20.544296,-6.6385946,26.524641,259.11006944444443,19.2442,22.171328,407.46848,-1.6589038,12.507148,1.0,407.66827,0.02826128,2023-09-16 02:38:30
-15.29269,20.799551,-6.3862844,26.594591,259.11076388888887,20.409992,25.922922,412.4812,-14.898041,7.106061,1.0,412.87762,0.040759776,2023-09-16 02:39:30
-13.053283,22.007853,-7.322488,26.614895,259.11145833333336,22.24986,29.224964,418.795,-23.305887,-1.1515269,1.0,419.44467,0.056388874,2023-09-16 02:40:30
-13.849169,21.491524,-6.9391932,26.492214,259.1121527777778,22.047085,28.093672,414.8272,-15.787372,6.7044206,1.0,415.1826,0.05211218,2023-09-16 02:41:30
-14.493389,21.060076,-6.8119287,26.457277,259.11284722222223,20.086174,24.456936,409.87057,-2.7503836,14.359129,1.0,410.16443,0.036076024,2023-09-16 02:42:30
