Br,Bt,Bn,B,ddoy,Vr,Vt,Vn,Np,Tp,Vsw,Beta_p,date
6.965244,29.35421,-33.30275,44.936146,67.78783564814815,361.4738,-3.4542453,-106.84044,32.091408,25.159636,376.9487,0.16100983,2022-03-08 18:54:29.999996
8.084558,27.499916,-35.827324,45.88249,67.78854166666666,361.73468,-8.907213,-108.804794,30.01144,25.519007,377.84937,0.14648987,2022-03-08 18:55:30.000002
8.060119,30.583044,-32.451023,45.31398,67.78922453703704,365.79886,-5.380442,-105.97978,33.455845,24.217001,380.8816,0.15888351,2022-03-08 18:56:29.999999
9.289026,31.355406,-31.621277,45.490135,67.78991898148148,362.45193,1.0450464,-105.87582,34.99816,24.57389,377.6014,0.16735384,2022-03-08 18:57:29.999995
6.3858795,30.384691,-33.125565,45.401672,67.790625,362.56076,6.7283607,-102.12413,38.63974,27.319965,376.74066,0.20621563,2022-03-08 18:58:30.000002
10.077659,29.841274,-29.975462,43.480904,67.79130787037037,367.7735,6.0327377,-109.61363,35.804333,25.048487,383.81012,0.1910165,2022-03-08 18:59:29.999998
13.089897,34.42935,-26.3789,45.30532,67.79201388888889,370.79556,14.607152,-103.77953,32.97919,26.779259,385.32324,0.1732571,2022-03-08 19:00:30.000004
14.99628,37.089954,-24.475737,46.90005,67.79270833333334,366.63342,13.258532,-101.28841,31.718487,24.646347,380.5995,0.14310978,2022-03-08 19:01:30.000001
14.107185,32.330925,-28.680738,45.46302,67.7933912037037,376.25003,24.156418,-112.04094,35.54495,25.449553,393.32266,0.17623511,2022-03-08 19:02:29.999997
12.24082,31.780884,-31.530682,46.4117,67.79409722222222,372.3331,16.235247,-109.93305,39.03951,22.8401,388.5625,0.16668569,2022-03-08 19:03:30.000004
7.015587,27.297396,-37.553738,46.953693,67.79479166666667,368.04514,18.858265,-114.93915,34.417416,22.458714,386.03723,0.14118046,2022-03-08 19:04:30.000000
4.8008494,26.912086,-37.934,46.75785,67.79547453703704,364.69516,16.549204,-115.22439,44.70352,16.580267,382.82382,0.13651334,2022-03-08 19:05:29.999997
4.012324,16.818365,-41.957737,45.3807,67.79618055555555,371.2193,9.736152,-98.0175,43.97236,23.21943,384.08987,0.19963647,2022-03-08 19:06:30.000003
4.0083237,16.369076,-41.03634,44.362083,67.796875,373.60635,12.598261,-93.83877,49.131554,23.744793,385.41797,0.23870195,2022-03-08 19:07:30.000000
-5.250763,3.5582275,-44.12241,44.575985,67.79755787037037,378.01874,19.058712,-95.416725,58.686596,17.208693,390.35165,0.20466134,2022-03-08 19:08:29.999996
-22.736921,-12.970053,-39.285755,47.207634,67.79826388888888,365.78195,-0.14537865,-90.1697,51.037518,10.879392,376.73383,0.100327656,2022-03-08 19:09:30.000002
-18.859205,-3.6293123,-44.2814,48.2668,67.79894675925927,372.79895,5.67851,-83.622574,51.06295,9.337917,382.10593,0.082415685,2022-03-08 19:10:29.999999
-16.443274,0.34255677,-45.572277,48.449265,67.7996412037037,379.69653,1.3224479,-75.15897,48.27702,13.235669,387.06705,0.109613225,2022-03-08 19:11:29.999995
-13.684524,4.491309,-39.77431,42.3017,67.80034722222223,366.62085,-5.231258,-92.65329,58.58476,16.936806,378.184,0.22328085,2022-03-08 19:12:30.000002
5.238874,41.02611,-8.13047,42.150826,67.8010300925926,382.30737,33.46127,-77.68745,57.6559,19.676193,391.76547,0.25711277,2022-03-08 19:13:29.999998
18.655355,40.983646,10.025269,46.132286,67.80172453703703,401.9162,22.717772,-40.60024,76.58806,6.006543,404.60995,0.08704155,2022-03-08 19:14:29.999995
16.079206,42.886242,0.18912707,45.801815,67.80243055555556,404.48715,17.122843,-24.817886,79.56082,7.114952,405.64465,0.10865678,2022-03-08 19:15:30.000001
12.143053,44.185078,6.335436,46.25919,67.80311342592593,397.61084,19.698551,-19.66024,80.27013,8.361976,398.5844,0.1263042,2022-03-08 19:16:29.999997
21.342894,37.929302,15.784569,46.29583,67.80381944444444,421.9741,7.1678486,-2.8335557,71.67053,10.439413,422.04562,0.14056718,2022-03-08 19:17:30.000004
17.067652,43.998238,-7.618143,47.803616,67.80451388888889,400.97086,-1.7782109,-47.632736,51.78257,5.473726,403.797,0.04994547,2022-03-08 19:18:30.000000
13.70232,46.319332,-7.9361,48.951157,67.80519675925926,391.68237,2.0210884,-37.783745,54.63321,4.4151874,393.51373,0.040535066,2022-03-08 19:19:29.999997
-4.4670496,-32.153667,16.898321,36.59735,67.80590277777777,395.42172,-59.03631,-9.510956,137.13911,11.818573,399.924,0.48727944,2022-03-08 19:20:30.000003
-9.276111,-21.89865,-0.14482662,23.782726,67.80659722222222,411.07587,-42.214203,-4.581603,137.47426,24.144754,413.27618,2.3630443,2022-03-08 19:21:30.000000
17.037836,43.95951,-15.085718,49.50056,67.80728009259259,401.0131,-25.20427,-35.66005,46.86076,5.284777,403.38443,0.040697407,2022-03-08 19:22:29.999996
17.44452,37.11087,-29.61406,50.58182,67.8079861111111,395.52847,-25.366922,-47.99533,40.047104,2.0278356,399.2404,0.0127810305,2022-03-08 19:23:30.000003
12.91188,32.07509,-38.36178,51.644493,67.80866898148147,389.17096,-25.044374,-63.84481,32.68694,2.364941,395.16788,0.011670714,2022-03-08 19:24:29.999999
10.151081,33.020397,-37.531345,51.009735,67.80936342592592,396.70483,-34.084938,-70.50692,36.456432,3.2184882,404.36304,0.018158117,2022-03-08 19:25:29.999995
12.089214,26.348495,-36.184437,46.36492,67.81006944444445,409.60812,-19.112082,-70.18588,71.77938,8.065784,416.01868,0.10844717,2022-03-08 19:26:30.000002
8.836307,23.936653,-37.90105,45.68953,67.81075231481482,407.76288,-13.801082,-61.10369,90.25873,7.7360144,412.54745,0.13468648,2022-03-08 19:27:29.999998
12.134388,34.502136,-29.362204,46.90181,67.81144675925925,414.38156,-5.477186,-52.605434,91.09997,7.42543,417.7472,0.12382593,2022-03-08 19:28:29.999995
15.067233,31.452354,-33.395813,48.286148,67.81215277777778,419.87622,-9.902297,-52.653507,85.308495,6.5166907,423.28067,0.09601194,2022-03-08 19:29:30.000001
15.004475,32.386654,-31.277334,47.458416,67.81283564814815,417.31702,-6.5192966,-51.354836,88.25902,7.5246177,420.51602,0.11873206,2022-03-08 19:30:29.999998
15.145553,34.864407,-28.112455,47.278164,67.81354166666667,418.85507,-0.6933773,-52.067085,84.7647,8.417558,422.07977,0.1285378,2022-03-08 19:31:30.000004
15.832534,31.972948,-30.563236,46.979248,67.81423611111111,420.1232,-4.8501043,-50.06245,92.8641,7.7117167,423.1236,0.13065852,2022-03-08 19:32:30.000001
12.559801,37.637115,-21.675213,45.2119,67.81491898148148,418.19275,8.353079,-34.779755,108.43601,8.736157,419.72342,0.18661194,2022-03-08 19:33:29.999997
17.31749,30.614792,-29.628824,45.989433,67.815625,424.58206,1.1801543,-45.912228,99.136024,8.201194,427.05948,0.15479018,2022-03-08 19:34:30.000004
18.036871,32.073795,-27.965557,46.21828,67.81631944444445,424.08987,0.5417289,-47.097404,95.27507,8.840232,426.69754,0.15876924,2022-03-08 19:35:30.000000
21.532896,32.22899,-24.692316,45.957417,67.81700231481481,430.15363,-1.1460558,-49.384804,95.662575,8.114949,432.9841,0.14800201,2022-03-08 19:36:29.999996
15.020633,29.047585,-31.470993,45.385075,67.81770833333333,425.02063,-2.5700214,-48.79494,96.674866,8.686983,427.8221,0.16417514,2022-03-08 19:37:30.000003
15.756201,30.832237,-38.373344,51.68557,67.8183912037037,413.84738,-20.963785,-44.563065,59.839283,2.1143017,416.76788,0.019070657,2022-03-08 19:38:29.999999
10.491772,29.535343,-41.762028,52.215714,67.81908564814815,407.97385,-23.07532,-43.05688,52.678215,2.3037462,410.8883,0.017923145,2022-03-08 19:39:29.999996
13.434331,31.003881,-40.002316,52.363224,67.81979166666666,410.15768,-24.95506,-44.68562,49.260677,2.0728843,413.3395,0.014995938,2022-03-08 19:40:30.000002
16.271273,30.519726,-37.512787,51.023693,67.82047453703704,411.944,-17.854689,-44.730972,65.72247,2.8689036,414.75388,0.029163325,2022-03-08 19:41:29.999999
11.811987,35.85487,-26.310911,46.014767,67.82116898148148,414.144,-7.3626966,-43.833134,106.377144,6.871256,416.5238,0.13900837,2022-03-08 19:42:29.999995
10.871065,34.490532,-25.250448,44.10626,67.821875,417.60263,-4.842596,-38.35189,114.69585,8.556197,419.3892,0.2031323,2022-03-08 19:43:30.000002
12.780225,35.462776,-25.568075,45.548534,67.82255787037037,420.45786,-0.88709825,-38.968006,103.40509,8.920821,422.2615,0.17903954,2022-03-08 19:44:29.999998
12.819963,35.992798,-22.76876,44.477512,67.82326388888889,419.58997,0.24251813,-37.578995,112.72725,8.497285,421.27206,0.19497508,2022-03-08 19:45:30.000004
13.709898,33.623444,-24.752352,43.945152,67.82395833333334,416.51297,2.1655602,-33.432533,115.08234,8.967542,417.85928,0.21518455,2022-03-08 19:46:30.000001
13.442321,36.605217,-22.832294,45.187958,67.8246412037037,416.30066,-5.6939163,-38.860626,101.99522,9.027994,418.1499,0.18158358,2022-03-08 19:47:29.999997
12.72689,35.79387,-23.25917,44.543953,67.82534722222222,419.74707,-4.6609535,-38.617874,112.163826,8.271112,421.54733,0.18827394,2022-03-08 19:48:30.000004
20.64322,36.16865,-15.663619,44.493404,67.82604166666667,429.1357,-3.3366556,-30.58727,110.93849,8.589904,430.23877,0.19383413,2022-03-08 19:49:30.000000
5.667384,35.64896,-23.596678,43.12506,67.82672453703704,420.39844,-5.6720004,-33.04247,118.81323,9.061455,421.7332,0.23310642,2022-03-08 19:50:29.999997
9.736824,37.0605,-21.378067,43.878334,67.82743055555555,418.87415,-4.4412637,-35.635197,108.46101,8.563501,420.4107,0.19425656,2022-03-08 19:51:30.000003
9.332545,38.560043,-21.004084,44.890366,67.828125,417.5066,-4.570933,-32.132694,98.33791,8.549028,418.7664,0.16798961,2022-03-08 19:52:30.000000
10.163002,37.66607,-20.541882,44.090683,67.82880787037037,422.614,-2.0029986,-32.36671,106.06241,8.680406,423.8565,0.19070354,2022-03-08 19:53:29.999996
13.613831,38.00187,-19.39991,44.78655,67.82951388888888,419.75632,-2.5948083,-34.436543,101.89066,8.531046,421.17453,0.17449881,2022-03-08 19:54:30.000002
15.33583,38.68146,-16.857124,44.895496,67.83019675925927,419.48535,-1.3164746,-32.608322,100.37771,8.827134,420.75336,0.17701189,2022-03-08 19:55:29.999999
15.649049,38.71675,-14.320198,44.14689,67.8308912037037,419.93097,0.98489076,-31.10696,102.663284,8.867709,421.08377,0.18809505,2022-03-08 19:56:29.999995
9.777482,40.218548,-14.683579,43.917404,67.83159722222223,417.02713,-0.17625435,-30.809464,101.69894,8.855669,418.1637,0.18802492,2022-03-08 19:57:30.000002
10.601745,40.916985,-12.996173,44.221004,67.8322800925926,413.50037,1.3075013,-33.782787,102.690155,8.459706,414.8809,0.1788866,2022-03-08 19:58:29.999998
11.235001,41.47579,-11.7891445,44.558388,67.83297453703703,417.83878,4.3339205,-26.692474,107.412155,8.684925,418.71667,0.1891958,2022-03-08 19:59:29.999995
13.469976,40.204475,-14.686686,44.872475,67.83368055555556,423.39893,1.7586364,-25.451311,88.36336,10.31183,424.16714,0.18222119,2022-03-08 20:00:30.000001
10.336182,42.484447,-10.675917,45.008224,67.83436342592593,422.82312,0.869181,-30.604572,89.62878,9.714475,423.9302,0.17307484,2022-03-08 20:01:29.999997
11.906734,41.46182,-12.656697,44.95603,67.83506944444444,423.94876,2.611562,-24.909853,94.98888,9.668753,424.68863,0.18298616,2022-03-08 20:02:30.000004
11.007902,41.719936,-13.384745,45.176083,67.83576388888889,431.15546,3.3226347,-16.675661,84.56513,11.931574,431.4907,0.19907783,2022-03-08 20:03:30.000000
10.488651,41.758255,-12.945875,44.95953,67.83644675925926,425.6072,6.2735896,-15.067727,98.088554,9.930252,425.92017,0.19403765,2022-03-08 20:04:29.999997
15.530345,41.416916,-9.939558,45.33594,67.83715277777777,416.8846,8.775473,-22.332726,87.5593,12.121252,417.5747,0.20792918,2022-03-08 20:05:30.000003
17.174662,41.835922,-8.304026,45.980106,67.83784722222222,419.14594,5.351671,-23.347977,84.40927,11.812955,419.8307,0.18991518,2022-03-08 20:06:30.000000
16.54823,42.504612,-9.131748,46.51747,67.83853009259259,415.34354,1.716762,-26.978268,79.38967,12.924198,416.2233,0.19093536,2022-03-08 20:07:29.999996
12.957719,42.145916,-12.885344,45.93705,67.8392361111111,411.39774,3.1748273,-28.901403,81.94367,13.707505,412.4259,0.21433769,2022-03-08 20:08:30.000003
13.987924,42.16106,-13.676775,46.478718,67.83991898148147,411.51816,2.2053914,-24.7417,77.0155,15.689699,412.26852,0.22523478,2022-03-08 20:09:29.999999
9.911641,37.86676,-23.468761,45.63896,67.84061342592592,417.91116,-2.4810023,-17.992676,95.91046,12.672509,418.30725,0.23496765,2022-03-08 20:10:29.999995
-0.86431766,31.36209,-33.105618,45.610413,67.84131944444445,411.4282,-4.228299,-21.765518,98.38294,10.380439,412.02625,0.19767806,2022-03-08 20:11:30.000002
0.8820397,31.977345,-30.985401,44.535645,67.84200231481482,422.08185,2.0796766,-16.943096,117.99524,9.138534,422.4269,0.21891545,2022-03-08 20:12:29.999998
-0.2985181,34.467484,-32.298267,47.23637,67.84269675925925,422.02603,-0.9007868,-9.322672,98.64512,8.333474,422.13016,0.14835413,2022-03-08 20:13:29.999995
1.0672724,35.151226,-29.57001,45.947067,67.84340277777778,420.1734,4.833772,-15.8291855,124.83877,7.887782,420.50174,0.1878191,2022-03-08 20:14:30.000001
1.6712915,36.535343,-27.610792,45.825542,67.84408564814815,422.32663,4.659372,-18.533813,128.38582,7.7062016,422.75967,0.18971126,2022-03-08 20:15:29.999998
1.4172441,35.7724,-27.61424,45.213043,67.84479166666667,422.31708,3.4104943,-22.374971,126.413925,8.463794,422.9232,0.21075772,2022-03-08 20:16:30.000004
5.582998,37.341747,-8.958252,38.804977,67.84548611111111,428.07727,12.178719,-4.0780993,169.59805,10.265025,428.27032,0.46553987,2022-03-08 20:17:30.000001
10.788807,37.628227,-14.304901,41.676277,67.84616898148148,433.1955,4.0409307,-10.374395,148.95149,8.997882,433.3392,0.31071216,2022-03-08 20:18:29.999997
11.917659,37.739582,-11.183341,41.126316,67.846875,438.43588,7.501537,4.623277,152.77016,10.225333,438.5268,0.37190095,2022-03-08 20:19:30.000004
13.468372,38.138504,-3.1954377,40.572815,67.84756944444445,436.96555,5.261019,5.475093,144.41,12.072169,437.0317,0.42644522,2022-03-08 20:20:30.000000
9.878139,36.732155,-7.849042,38.838593,67.84825231481481,437.10037,5.001771,-1.8110962,163.28722,11.657991,437.133,0.5081593,2022-03-08 20:21:29.999996
10.583127,34.04614,-14.069493,38.328747,67.84895833333333,437.5274,4.9242525,-1.6276394,164.02429,11.542198,437.55844,0.51891756,2022-03-08 20:22:30.000003
13.986869,35.316334,-4.7477603,38.28077,67.8496412037037,440.74207,4.4074373,6.2424817,153.09111,13.059483,440.80853,0.54937077,2022-03-08 20:23:29.999999
14.334129,33.371525,4.923826,36.65201,67.85033564814815,439.575,-1.5242614,12.665544,157.5153,14.668628,439.76126,0.6925762,2022-03-08 20:24:29.999996
17.09612,29.041903,2.607271,33.800995,67.85104166666666,442.60123,-4.6628494,21.74135,189.30669,12.959303,443.16077,0.86464846,2022-03-08 20:25:30.000002
23.751678,34.121872,-8.65948,42.46682,67.85172453703704,447.39038,-6.654537,15.8779745,131.31744,10.437474,447.7242,0.30603373,2022-03-08 20:26:29.999999
14.513073,40.51775,-12.622706,44.85142,67.85241898148148,431.0791,-0.5562307,3.5829031,112.35854,8.145929,431.09436,0.18320836,2022-03-08 20:27:29.999995
6.349859,33.70162,-24.873398,42.365147,67.853125,422.0559,3.3360708,-18.133934,116.925125,10.630398,422.45963,0.278863,2022-03-08 20:28:30.000002
7.2947416,34.475464,-29.05997,45.675518,67.85380787037037,427.2351,6.293133,-24.779041,117.962326,5.1999063,427.99973,0.11839213,2022-03-08 20:29:29.999998
7.876666,35.689632,-26.405403,45.089214,67.85451388888889,423.00128,7.4396944,-26.012157,124.66249,5.0210366,423.8657,0.123975195,2022-03-08 20:30:30.000004
6.255041,36.493443,-25.723253,45.08417,67.85520833333334,421.14853,7.10409,-24.800905,123.66708,5.095409,421.93802,0.12483487,2022-03-08 20:31:30.000001
5.3720317,38.75926,-21.171988,44.490356,67.8558912037037,418.92877,9.591219,-19.889288,128.4134,5.167909,419.51056,0.1350033,2022-03-08 20:32:29.999997
6.8349276,41.302612,-15.217245,44.54421,67.85659722222222,426.23636,10.345764,-15.754031,122.390045,5.1224375,426.65286,0.1272305,2022-03-08 20:33:30.000004
10.032653,41.014515,-13.262152,44.257534,67.85729166666667,431.2148,9.025102,-15.163167,114.20944,5.1144643,431.5757,0.12008221,2022-03-08 20:34:30.000000
12.911172,39.55504,-15.098043,44.26342,67.85797453703704,430.05502,3.5237114,-6.7764254,105.10029,4.9864616,430.12366,0.10771033,2022-03-08 20:35:29.999997
10.853712,40.560368,-10.923171,43.385044,67.85868055555555,433.7809,6.8885937,-6.68738,115.67878,5.240795,433.88724,0.12969454,2022-03-08 20:36:30.000003
9.525269,40.29168,-10.6421385,42.74816,67.85936342592592,434.63416,7.749744,-6.461426,117.14864,5.2273774,434.7513,0.13493891,2022-03-08 20:37:29.999999
11.351734,40.381596,-9.304295,42.966324,67.86005787037037,433.09012,7.6361804,-8.162444,112.51195,5.097416,433.2345,0.12509595,2022-03-08 20:38:29.999996
14.713208,38.30721,-9.24363,42.063828,67.86076388888888,430.25854,8.511313,-6.44599,122.739586,5.1181912,430.39102,0.14296657,2022-03-08 20:39:30.000002
13.733344,39.81232,-7.7341504,42.818718,67.86144675925927,429.806,9.922073,-7.3949494,111.149796,4.9680514,429.98444,0.12127698,2022-03-08 20:40:29.999999
14.608497,39.204117,-7.4279294,42.491707,67.8621412037037,429.33926,7.7028923,-7.85041,110.13002,4.8762746,429.4805,0.1197668,2022-03-08 20:41:29.999995
15.692942,38.367405,-6.8774486,42.01935,67.86284722222223,425.66504,8.586118,-2.5547588,112.748505,4.681337,425.76093,0.120374076,2022-03-08 20:42:30.000002
15.517638,38.343346,-4.512468,41.609753,67.8635300925926,427.73517,7.497,-7.606266,114.35521,4.6492,427.8685,0.12365021,2022-03-08 20:43:29.999998
16.601597,38.179806,-3.428998,41.774017,67.86422453703703,427.60226,8.768416,-4.19201,111.035,4.525008,427.7133,0.115935855,2022-03-08 20:44:29.999995
17.156404,37.02869,-0.6086054,40.81466,67.86493055555556,428.28354,8.74032,-6.43409,120.546,4.790796,428.4211,0.13959795,2022-03-08 20:45:30.000001
16.92962,25.659,29.989399,42.94602,67.86561342592593,420.87952,-15.122092,17.664543,84.69253,4.987464,421.52145,0.092221044,2022-03-08 20:46:29.999997
12.317694,18.555128,23.238092,32.187378,67.86631944444444,417.58142,-15.005212,7.704474,223.36617,6.4165564,417.93732,0.55705637,2022-03-08 20:47:30.000004
12.028146,32.899113,-18.215387,39.482,67.86701388888889,419.853,-0.41740337,-8.458064,135.88809,5.9414415,419.93954,0.20855756,2022-03-08 20:48:30.000000
8.675762,33.617447,-19.738148,39.9374,67.86769675925926,427.49176,6.2998495,2.814853,136.64905,6.068946,427.54904,0.20936842,2022-03-08 20:49:29.999997
12.670776,35.21869,-15.741914,40.60434,67.86840277777777,422.24072,4.841856,-1.8899789,135.33192,5.6816273,422.27304,0.18779284,2022-03-08 20:50:30.000003
6.961784,37.961853,-16.68937,42.048824,67.86909722222222,431.81668,3.822264,1.6446598,111.21136,4.723736,431.8381,0.11964042,2022-03-08 20:51:30.000000
-0.543204,18.629187,-35.304382,39.921688,67.86978009259259,437.87955,24.57423,10.136952,153.05296,6.0173464,438.6975,0.23269115,2022-03-08 20:52:29.999996
4.419993,25.095709,-28.781286,38.440777,67.8704861111111,430.47403,15.473119,2.4067922,166.09438,5.858752,430.78305,0.26517138,2022-03-08 20:53:30.000003
1.8925464,14.519819,-23.819769,27.960478,67.87116898148147,435.82913,28.383448,-1.9675056,276.35007,7.189686,436.79193,1.0233667,2022-03-08 20:54:29.999999
-4.700764,4.910525,-17.161964,18.459238,67.87186342592592,432.68793,24.84696,-0.09820388,324.98984,6.362312,433.40097,2.4434762,2022-03-08 20:55:29.999995
-9.304517,-9.553939,-9.124808,16.15902,67.87256944444445,433.3354,27.466795,-5.965034,313.76187,5.943614,434.2461,2.875886,2022-03-08 20:56:30.000002
2.1072943,8.413189,-16.284351,18.45,67.87325231481482,436.47968,33.818577,-8.847734,319.73746,5.914641,437.87747,2.2370727,2022-03-08 20:57:29.999998
-2.366571,12.321005,-23.417198,26.56639,67.87394675925925,433.3478,30.822304,-7.8747396,287.99783,5.5929356,434.51422,0.9189987,2022-03-08 20:58:29.999995
-3.8710997,-2.202919,-18.30948,18.843443,67.87465277777778,430.77884,28.95417,-16.900434,340.67722,6.350307,432.0817,2.4533994,2022-03-08 20:59:30.000001
1.1259232,16.850428,-22.938616,28.484816,67.87533564814815,434.20044,32.853493,-10.151445,279.69275,6.6384478,435.56015,0.9214502,2022-03-08 21:00:29.999998
9.310952,33.522945,-15.818542,38.21921,67.87604166666667,435.6952,31.324568,-4.9067125,171.2759,7.7424335,436.8504,0.36556217,2022-03-08 21:01:30.000004
2.1495261,11.456429,-19.422325,22.651644,67.87673611111111,431.27142,32.646812,-22.716368,301.57596,6.11451,433.1015,1.447138,2022-03-08 21:02:30.000001
2.3612845,30.257755,-20.812908,36.800606,67.87741898148148,434.9706,25.521372,-5.5342503,197.9452,6.405032,435.7544,0.37697047,2022-03-08 21:03:29.999997
2.7506683,22.294273,-18.54613,29.130049,67.878125,434.7716,37.527454,-8.549422,267.35645,6.430715,436.47226,0.81586534,2022-03-08 21:04:30.000004
-2.6461105,-1.9610108,-25.015852,25.231733,67.87881944444445,436.03787,39.90783,-14.392985,278.0318,5.9945216,438.09695,1.0541581,2022-03-08 21:05:30.000000
-2.2297149,-3.3656566,-25.152803,25.474749,67.87950231481481,434.7684,37.143257,-17.084446,254.43684,5.931624,436.6869,0.9364504,2022-03-08 21:06:29.999996
-6.740963,-12.776344,-19.34535,24.143698,67.88020833333333,432.661,36.050182,-12.100269,264.92188,5.83175,434.32935,1.0672349,2022-03-08 21:07:30.000003
-9.253423,-19.427683,-22.658121,31.248219,67.8808912037037,432.78387,35.761314,-16.477997,208.39198,5.8506346,434.5761,0.5027875,2022-03-08 21:08:29.999999
-10.028951,-13.738556,-28.548464,33.23165,67.88158564814815,433.21387,31.029884,-17.90118,178.8324,5.3867135,434.6933,0.35125068,2022-03-08 21:09:29.999996
-12.419582,-19.510408,-26.200245,34.94789,67.88229166666666,434.56863,20.610367,-9.047927,163.83034,4.8596544,435.152,0.26248753,2022-03-08 21:10:30.000002
-14.42726,-21.126163,-26.313957,36.699932,67.88297453703704,436.45956,19.221504,-4.663439,163.32564,4.7165656,436.9165,0.23030357,2022-03-08 21:11:29.999999
-15.320492,-21.20431,-24.923996,36.132336,67.88366898148148,436.10654,23.064272,-6.6839137,169.48177,5.179874,436.7673,0.2707703,2022-03-08 21:12:29.999995
-14.746861,-21.934961,-23.667133,35.478806,67.884375,433.64255,19.425632,-6.3085413,166.68987,5.1017075,434.1233,0.27204308,2022-03-08 21:13:30.000002
-14.287573,-22.681225,-21.788647,34.544434,67.88505787037037,435.62225,16.52466,-6.526256,170.03801,4.9346557,435.9848,0.2831377,2022-03-08 21:14:29.999998
-10.191611,-27.199953,-9.316986,30.504305,67.88576388888889,435.81873,17.491287,3.8367262,207.13504,7.200426,436.1985,0.64541715,2022-03-08 21:15:30.000004
-9.922882,-24.318413,-14.3886175,29.947973,67.88645833333334,436.2569,20.211647,-3.234531,205.09892,6.7300735,436.7374,0.6197253,2022-03-08 21:16:30.000001
-11.796126,-17.816193,-11.20277,24.126072,67.8871412037037,435.0596,26.345814,0.38781902,239.53198,6.8606853,435.85812,1.1368645,2022-03-08 21:17:29.999997
-15.39859,-16.466003,-10.070125,24.691158,67.88784722222222,434.42725,27.608559,-1.5640252,241.22742,6.9909363,435.3067,1.1138586,2022-03-08 21:18:30.000004
-12.27339,-19.283102,-10.94332,25.342264,67.88854166666667,431.41492,29.498999,-2.699965,226.29694,6.9754806,432.43097,0.9897213,2022-03-08 21:19:30.000000
-12.393835,-24.43976,-10.378271,29.302177,67.88922453703704,430.65814,28.96818,-3.836374,206.6531,7.3281326,431.64838,0.71020937,2022-03-08 21:20:29.999997
-11.350917,-25.190746,-12.094742,30.16123,67.88993055555555,425.49625,32.594063,-5.3157425,196.49464,7.1315665,426.77594,0.620281,2022-03-08 21:21:30.000003
-15.299073,-29.563671,-10.895925,35.02561,67.890625,421.48093,23.996494,-16.747488,153.15549,6.799645,422.49664,0.3418207,2022-03-08 21:22:30.000000
-11.404313,-26.869743,3.8353648,29.440643,67.89130787037037,422.09933,24.600481,-3.075951,201.29417,6.942737,422.82812,0.6492595,2022-03-08 21:23:29.999996
-8.801289,-29.306967,10.794612,32.448185,67.89201388888888,428.2861,27.556429,-1.1548556,172.36385,7.5479136,429.17343,0.49755737,2022-03-08 21:24:30.000002
-12.273314,-9.544864,-23.149796,27.886408,67.89269675925927,432.64783,32.038143,-4.8726044,201.95761,8.558506,433.86002,0.89500195,2022-03-08 21:25:29.999999
-8.470027,-23.946917,-2.9005988,25.56579,67.8933912037037,429.21283,28.94498,-11.107617,240.24084,8.913317,430.33112,1.3192245,2022-03-08 21:26:29.999995
-7.113318,-11.495485,-6.922608,15.1877575,67.89409722222223,433.83832,35.25496,-7.0641522,264.6167,10.031456,435.327,4.633881,2022-03-08 21:27:30.000002
-7.652773,-6.97902,-11.669826,15.603092,67.8947800925926,437.09036,28.960945,-0.83449554,262.64282,9.618106,438.05624,4.178156,2022-03-08 21:28:29.999998
-8.607609,-13.888368,-13.870186,21.432678,67.89547453703703,432.78873,33.03366,-8.462738,207.86728,9.338269,434.13068,1.7015728,2022-03-08 21:29:29.999995
-7.8472795,-7.8385134,-12.861037,16.98318,67.89618055555556,438.15558,35.10853,-3.1294367,245.73972,9.764361,439.57135,3.3499022,2022-03-08 21:30:30.000001
-10.554004,-11.868232,-10.35642,18.960415,67.89686342592593,438.9371,36.39708,-3.1464152,246.25209,9.918937,440.45874,2.7359006,2022-03-08 21:31:29.999997
-7.1988764,-12.333124,-7.991113,16.36422,67.89756944444444,439.7119,34.899277,-9.514067,229.67802,9.463309,441.1985,3.2683072,2022-03-08 21:32:30.000004
-6.127079,-6.767155,-1.4240373,9.23923,67.89826388888889,474.30267,26.121815,-26.26425,105.10119,6.2792373,475.747,3.1131065,2022-03-08 21:33:30.000000
-4.710226,-7.2836156,-0.90878206,8.72142,67.89894675925926,475.64325,24.978186,-24.92173,101.2747,6.3798513,476.9503,3.4204874,2022-03-08 21:34:29.999997
-3.5432854,-4.0279603,-4.341792,6.901485,67.89965277777777,473.86514,28.835857,-36.55861,97.57205,6.005627,476.1474,4.953928,2022-03-08 21:35:30.000003
-2.8436942,-3.66817,-3.5399876,5.837258,67.90034722222222,474.5523,24.348934,-30.879278,103.0879,6.3984885,476.17947,7.7950377,2022-03-08 21:36:30.000000
-5.946051,-5.663093,-4.560762,9.392907,67.90103009259259,478.4347,28.760464,-29.218344,83.14947,6.6612563,480.18817,2.5279384,2022-03-08 21:37:29.999996
-7.2134366,-7.107107,-5.31061,11.434475,67.9017361111111,480.52396,27.156706,-26.17996,75.06854,6.6792183,482.00226,1.5441948,2022-03-08 21:38:30.000003
-7.5853057,-8.716954,-3.0247414,11.944506,67.90241898148147,480.19492,27.309235,-27.758446,70.7394,6.750502,481.77133,1.3477583,2022-03-08 21:39:29.999999
-7.3414583,-8.684521,-1.7081062,11.499372,67.90311342592592,481.4403,28.63486,-30.238407,72.75634,6.9245214,483.2382,1.534134,2022-03-08 21:40:29.999995
